,Predicción,province,energy type
2033-12-31,9484.529693695307,Canada,Biomass / Geothermal
2034-12-31,9474.786724501848,Canada,Biomass / Geothermal
2035-12-31,9462.496476620436,Canada,Biomass / Geothermal
2036-12-31,9450.641043616533,Canada,Biomass / Geothermal
2037-12-31,9444.082703908682,Canada,Biomass / Geothermal
2038-12-31,9443.555473165512,Canada,Biomass / Geothermal
2039-12-31,9444.843629944326,Canada,Biomass / Geothermal
2040-12-31,9447.219178000689,Canada,Biomass / Geothermal
2041-12-31,9449.554360506536,Canada,Biomass / Geothermal
2042-12-31,9450.950866920948,Canada,Biomass / Geothermal
2043-12-31,9451.348148918152,Canada,Biomass / Geothermal
2044-12-31,9451.228114517928,Canada,Biomass / Geothermal
2045-12-31,9450.811003829242,Canada,Biomass / Geothermal
2046-12-31,9450.365920522214,Canada,Biomass / Geothermal
2047-12-31,9450.063532977105,Canada,Biomass / Geothermal
2048-12-31,9449.937125068904,Canada,Biomass / Geothermal
2049-12-31,9449.932167896033,Canada,Biomass / Geothermal
2050-12-31,9450.000506064893,Canada,Biomass / Geothermal
2051-12-31,9450.08406983614,Canada,Biomass / Geothermal
2024-12-31,14227.600891995431,Canada,Solar
2025-12-31,19106.92816377163,Canada,Solar
2026-12-31,24828.021701107027,Canada,Solar
2027-12-31,32579.692447814945,Canada,Solar
2028-12-31,42531.36435083867,Canada,Solar
2029-12-31,54791.24361076355,Canada,Solar
2030-12-31,69113.8666728878,Canada,Solar
2031-12-31,84574.75172254562,Canada,Solar
2032-12-31,99845.09396165848,Canada,Solar
2033-12-31,113415.03197635652,Canada,Solar
2034-12-31,124377.74658536912,Canada,Solar
2035-12-31,132576.08740097046,Canada,Solar
2036-12-31,138357.05078031542,Canada,Solar
2037-12-31,142260.7241932869,Canada,Solar
2038-12-31,144811.7221851349,Canada,Solar
2039-12-31,146442.57454517367,Canada,Solar
2040-12-31,147471.15272377015,Canada,Solar
2041-12-31,148114.5761360741,Canada,Solar
2042-12-31,148514.9291596985,Canada,Solar
2043-12-31,148763.01476984026,Canada,Solar
2044-12-31,148916.39102539065,Canada,Solar
2045-12-31,149011.18176288606,Canada,Solar
2046-12-31,149069.70624376298,Canada,Solar
2047-12-31,149105.79956171036,Canada,Solar
2048-12-31,149127.89502016068,Canada,Solar
2049-12-31,149141.6385580826,Canada,Solar
2050-12-31,149150.1634172821,Canada,Solar
2051-12-31,149155.35157741548,Canada,Solar
2024-12-31,83951.27925898404,Canada,Uranium
2025-12-31,87200.21544271291,Canada,Uranium
2026-12-31,91282.01133285703,Canada,Uranium
2027-12-31,94936.72474730611,Canada,Uranium
2028-12-31,97228.81695378423,Canada,Uranium
2029-12-31,97705.97781276824,Canada,Uranium
2030-12-31,96424.8582875836,Canada,Uranium
2031-12-31,93892.56969280125,Canada,Uranium
2032-12-31,90915.40279138745,Canada,Uranium
2033-12-31,88337.81438607992,Canada,Uranium
2034-12-31,86809.33540272356,Canada,Uranium
2035-12-31,86628.7407365662,Canada,Uranium
2036-12-31,87701.07815783205,Canada,Uranium
2037-12-31,89607.81658792974,Canada,Uranium
2038-12-31,91755.61291296483,Canada,Uranium
2039-12-31,93550.65466977836,Canada,Uranium
2040-12-31,94552.9446714008,Canada,Uranium
2041-12-31,94576.09097126366,Canada,Uranium
2042-12-31,93712.30802234054,Canada,Uranium
2043-12-31,92281.47340655804,Canada,Uranium
2044-12-31,90723.56571721734,Canada,Uranium
2045-12-31,89468.36013125599,Canada,Uranium
2046-12-31,88820.26598887386,Canada,Uranium
2047-12-31,88889.10876418652,Canada,Uranium
2048-12-31,89581.51330856026,Canada,Uranium
2049-12-31,90648.09514430762,Canada,Uranium
2050-12-31,91766.54035550477,Canada,Uranium
2051-12-31,92634.35193256856,Canada,Uranium
2024-12-31,21755.034597578346,Canada,Coal & Coke
2025-12-31,17603.148385728447,Canada,Coal & Coke
2026-12-31,13356.703492305875,Canada,Coal & Coke
2027-12-31,9706.099893410204,Canada,Coal & Coke
2028-12-31,6211.991306647062,Canada,Coal & Coke
2029-12-31,3167.0851439699522,Canada,Coal & Coke
2030-12-31,-452.1932544630773,Canada,Coal & Coke
2031-12-31,-3999.122182575465,Canada,Coal & Coke
2032-12-31,-7468.523471012712,Canada,Coal & Coke
2033-12-31,-10921.767758226992,Canada,Coal & Coke
2034-12-31,-14374.024402663112,Canada,Coal & Coke
2035-12-31,-17870.071180418134,Canada,Coal & Coke
2036-12-31,-21351.514291836025,Canada,Coal & Coke
2037-12-31,-24825.930301703214,Canada,Coal & Coke
2038-12-31,-28300.92591413975,Canada,Coal & Coke
2039-12-31,-31777.739160233737,Canada,Coal & Coke
2040-12-31,-35255.999094340805,Canada,Coal & Coke
2041-12-31,-38730.84632851958,Canada,Coal & Coke
2042-12-31,-42203.1804059577,Canada,Coal & Coke
2043-12-31,-45673.131157630676,Canada,Coal & Coke
2044-12-31,-49139.74339850425,Canada,Coal & Coke
2045-12-31,-52601.89038118362,Canada,Coal & Coke
2046-12-31,-56058.50100012064,Canada,Coal & Coke
2047-12-31,-59508.83336402654,Canada,Coal & Coke
2048-12-31,-62951.74681504488,Canada,Coal & Coke
2049-12-31,-66386.1285162425,Canada,Coal & Coke
2050-12-31,-69810.67088422299,Canada,Coal & Coke
2051-12-31,-73224.34454482317,Canada,Coal & Coke
2024-12-31,84597.2515346086,Canada,Natural Gas
2025-12-31,87031.4043098706,Canada,Natural Gas
2026-12-31,89818.7646041751,Canada,Natural Gas
2027-12-31,92179.66658956886,Canada,Natural Gas
2028-12-31,94064.39881724,Canada,Natural Gas
2029-12-31,95307.35820725322,Canada,Natural Gas
2030-12-31,97117.4513522482,Canada,Natural Gas
2031-12-31,98834.60225610972,Canada,Natural Gas
2032-12-31,100414.54991346002,Canada,Natural Gas
2033-12-31,101890.51355897188,Canada,Natural Gas
2034-12-31,103301.92305645466,Canada,Natural Gas
2035-12-31,104706.6229612124,Canada,Natural Gas
2036-12-31,106047.38508472682,Canada,Natural Gas
2037-12-31,107328.26570746422,Canada,Natural Gas
2038-12-31,108558.1463812995,Canada,Natural Gas
2039-12-31,109743.1555531311,Canada,Natural Gas
2040-12-31,110885.94653521776,Canada,Natural Gas
2041-12-31,111983.71339114428,Canada,Natural Gas
2042-12-31,113039.06247189046,Canada,Natural Gas
2043-12-31,114054.44750427963,Canada,Natural Gas
2044-12-31,115031.70584834935,Canada,Natural Gas
2045-12-31,115972.10545863034,Canada,Natural Gas
2046-12-31,116876.70296389819,Canada,Natural Gas
2047-12-31,117747.14200891495,Canada,Natural Gas
2048-12-31,118584.80208124877,Canada,Natural Gas
2049-12-31,119390.86308303238,Canada,Natural Gas
2050-12-31,120166.5107865584,Canada,Natural Gas
2051-12-31,120912.94270443916,Canada,Natural Gas
2024-12-31,1488.823897719635,Canada,Oil
2025-12-31,1481.4571396486463,Canada,Oil
2026-12-31,1479.1476924057492,Canada,Oil
2027-12-31,1483.680184921138,Canada,Oil
2028-12-31,1484.8063842441888,Canada,Oil
2029-12-31,1485.6818191490884,Canada,Oil
2030-12-31,1486.6924001653495,Canada,Oil
2031-12-31,1487.5252027895303,Canada,Oil
2032-12-31,1488.1613158845716,Canada,Oil
2033-12-31,1488.7077244120837,Canada,Oil
2034-12-31,1489.1636883710512,Canada,Oil
2035-12-31,1489.540019998532,Canada,Oil
2036-12-31,1489.8523963530736,Canada,Oil
2037-12-31,1490.112273746692,Canada,Oil
2038-12-31,1490.3279566352257,Canada,Oil
2039-12-31,1490.507036880944,Canada,Oil
2040-12-31,1490.65576338131,Canada,Oil
2041-12-31,1490.7792750322635,Canada,Oil
2042-12-31,1490.881833691504,Canada,Oil
2043-12-31,1490.9670365861898,Canada,Oil
2044-12-31,1491.0377614980473,Canada,Oil
2045-12-31,1491.0964750971275,Canada,Oil
2046-12-31,1491.1452809048353,Canada,Oil
2047-12-31,1491.185782256704,Canada,Oil
2048-12-31,1491.2194043398742,Canada,Oil
2049-12-31,1491.2473530819268,Canada,Oil
2050-12-31,1491.270532928547,Canada,Oil
2051-12-31,1491.2898346216978,Canada,Oil
2024-12-31,35529.784511945836,Manitoba,Hydro / Wave / Tidal
2025-12-31,33110.71606647133,Manitoba,Hydro / Wave / Tidal
2026-12-31,34109.97875548839,Manitoba,Hydro / Wave / Tidal
2027-12-31,33928.75358820497,Manitoba,Hydro / Wave / Tidal
2028-12-31,34007.02778207123,Manitoba,Hydro / Wave / Tidal
2029-12-31,34087.10687171995,Manitoba,Hydro / Wave / Tidal
2030-12-31,34037.2856377995,Manitoba,Hydro / Wave / Tidal
2031-12-31,34092.966672688715,Manitoba,Hydro / Wave / Tidal
2032-12-31,34075.892076571574,Manitoba,Hydro / Wave / Tidal
2033-12-31,34090.269669563764,Manitoba,Hydro / Wave / Tidal
2034-12-31,34088.56394904434,Manitoba,Hydro / Wave / Tidal
2035-12-31,34091.0593114686,Manitoba,Hydro / Wave / Tidal
2036-12-31,34092.163870085475,Manitoba,Hydro / Wave / Tidal
2037-12-31,34092.27103577255,Manitoba,Hydro / Wave / Tidal
2038-12-31,34092.967612738605,Manitoba,Hydro / Wave / Tidal
2039-12-31,34092.965732638826,Manitoba,Hydro / Wave / Tidal
2040-12-31,34093.20638540982,Manitoba,Hydro / Wave / Tidal
2041-12-31,34093.23787708103,Manitoba,Hydro / Wave / Tidal
2042-12-31,34093.303210548154,Manitoba,Hydro / Wave / Tidal
2043-12-31,34093.32859189509,Manitoba,Hydro / Wave / Tidal
2044-12-31,34093.345982818,Manitoba,Hydro / Wave / Tidal
2045-12-31,34093.36055359124,Manitoba,Hydro / Wave / Tidal
2046-12-31,34093.366193890564,Manitoba,Hydro / Wave / Tidal
2047-12-31,34093.370424115055,Manitoba,Hydro / Wave / Tidal
2048-12-31,34093.371834189886,Manitoba,Hydro / Wave / Tidal
2049-12-31,34093.37371428966,Manitoba,Hydro / Wave / Tidal
2050-12-31,34093.37512436449,Manitoba,Hydro / Wave / Tidal
2051-12-31,34093.37559438943,Manitoba,Hydro / Wave / Tidal
2024-12-31,684.4361556172371,Manitoba,Wind
2025-12-31,698.379946410656,Manitoba,Wind
2026-12-31,715.04136967659,Manitoba,Wind
2027-12-31,733.2252744436264,Manitoba,Wind
2028-12-31,740.9874431490898,Manitoba,Wind
2029-12-31,743.578061580658,Manitoba,Wind
2030-12-31,745.8048343062401,Manitoba,Wind
2031-12-31,746.8556115627289,Manitoba,Wind
2032-12-31,747.2593464255333,Manitoba,Wind
2033-12-31,747.4786007404327,Manitoba,Wind
2034-12-31,747.6013700962067,Manitoba,Wind
2035-12-31,747.6480072140694,Manitoba,Wind
2036-12-31,747.6703734397888,Manitoba,Wind
2037-12-31,747.6822912096977,Manitoba,Wind
2038-12-31,747.6872977614403,Manitoba,Wind
2039-12-31,747.6894201040268,Manitoba,Wind
2040-12-31,747.690399646759,Manitoba,Wind
2041-12-31,747.6907805800438,Manitoba,Wind
2042-12-31,747.6912703514099,Manitoba,Wind
2043-12-31,747.6914880275726,Manitoba,Wind
2044-12-31,747.691596865654,Manitoba,Wind
2045-12-31,747.691596865654,Manitoba,Wind
2046-12-31,747.6916512846947,Manitoba,Wind
2047-12-31,747.6915424466133,Manitoba,Wind
2048-12-31,747.6914880275726,Manitoba,Wind
2049-12-31,747.6914880275726,Manitoba,Wind
2050-12-31,747.6915424466133,Manitoba,Wind
2051-12-31,747.6915424466133,Manitoba,Wind
2024-12-31,77.02685236930847,Manitoba,Biomass / Geothermal
2025-12-31,75.83182525634766,Manitoba,Biomass / Geothermal
2026-12-31,74.82871985435486,Manitoba,Biomass / Geothermal
2027-12-31,74.15542316436768,Manitoba,Biomass / Geothermal
2028-12-31,73.77980661392212,Manitoba,Biomass / Geothermal
2029-12-31,73.59846138954163,Manitoba,Biomass / Geothermal
2030-12-31,73.54655742645264,Manitoba,Biomass / Geothermal
2031-12-31,73.57557678222656,Manitoba,Biomass / Geothermal
2032-12-31,73.6403295993805,Manitoba,Biomass / Geothermal
2033-12-31,73.71310329437256,Manitoba,Biomass / Geothermal
2034-12-31,73.77919507026672,Manitoba,Biomass / Geothermal
2035-12-31,73.83147883415222,Manitoba,Biomass / Geothermal
2036-12-31,73.86822938919067,Manitoba,Biomass / Geothermal
2037-12-31,73.8911783695221,Manitoba,Biomass / Geothermal
2038-12-31,73.90335130691528,Manitoba,Biomass / Geothermal
2039-12-31,73.90801191329956,Manitoba,Biomass / Geothermal
2040-12-31,73.90803122520447,Manitoba,Biomass / Geothermal
2041-12-31,73.90561723709106,Manitoba,Biomass / Geothermal
2042-12-31,73.90227627754211,Manitoba,Biomass / Geothermal
2043-12-31,73.89898681640625,Manitoba,Biomass / Geothermal
2044-12-31,73.89626383781433,Manitoba,Biomass / Geothermal
2045-12-31,73.89426827430725,Manitoba,Biomass / Geothermal
2046-12-31,73.89293575286865,Manitoba,Biomass / Geothermal
2047-12-31,73.89219546318054,Manitoba,Biomass / Geothermal
2048-12-31,73.89186716079712,Manitoba,Biomass / Geothermal
2049-12-31,73.89178991317749,Manitoba,Biomass / Geothermal
2050-12-31,73.89188647270203,Manitoba,Biomass / Geothermal
2051-12-31,73.89209246635437,Manitoba,Biomass / Geothermal
2024-12-31,23.51065676212311,Manitoba,Solar
2025-12-31,30.169802379608157,Manitoba,Solar
2026-12-31,38.59595919847489,Manitoba,Solar
2027-12-31,49.06173495054245,Manitoba,Solar
2028-12-31,61.95556938648224,Manitoba,Solar
2029-12-31,77.38043808937073,Manitoba,Solar
2030-12-31,95.3332427740097,Manitoba,Solar
2031-12-31,115.35801017284393,Manitoba,Solar
2032-12-31,136.55215892791747,Manitoba,Solar
2033-12-31,157.6861207008362,Manitoba,Solar
2034-12-31,177.51024827957153,Manitoba,Solar
2035-12-31,195.06734113693238,Manitoba,Solar
2036-12-31,209.849280500412,Manitoba,Solar
2037-12-31,221.76804032325745,Manitoba,Solar
2038-12-31,231.03362560272217,Manitoba,Solar
2039-12-31,238.02261242866516,Manitoba,Solar
2040-12-31,243.16852908134462,Manitoba,Solar
2041-12-31,246.8879439353943,Manitoba,Solar
2042-12-31,249.5392983913422,Manitoba,Solar
2043-12-31,251.41049718856812,Manitoba,Solar
2044-12-31,252.721373796463,Manitoba,Solar
2045-12-31,253.6352231502533,Manitoba,Solar
2046-12-31,254.2697718143463,Manitoba,Solar
2047-12-31,254.70955457687378,Manitoba,Solar
2048-12-31,255.01364154815676,Manitoba,Solar
2049-12-31,255.22366309165955,Manitoba,Solar
2050-12-31,255.36859169006348,Manitoba,Solar
2051-12-31,255.46844830513,Manitoba,Solar
2024-12-31,0.0,Manitoba,Uranium
2025-12-31,0.0,Manitoba,Uranium
2026-12-31,0.0,Manitoba,Uranium
2027-12-31,0.0,Manitoba,Uranium
2028-12-31,0.0,Manitoba,Uranium
2029-12-31,0.0,Manitoba,Uranium
2030-12-31,0.0,Manitoba,Uranium
2031-12-31,0.0,Manitoba,Uranium
2032-12-31,0.0,Manitoba,Uranium
2033-12-31,0.0,Manitoba,Uranium
2034-12-31,0.0,Manitoba,Uranium
2035-12-31,0.0,Manitoba,Uranium
2036-12-31,0.0,Manitoba,Uranium
2037-12-31,0.0,Manitoba,Uranium
2038-12-31,0.0,Manitoba,Uranium
2039-12-31,0.0,Manitoba,Uranium
2040-12-31,0.0,Manitoba,Uranium
2041-12-31,0.0,Manitoba,Uranium
2042-12-31,0.0,Manitoba,Uranium
2043-12-31,0.0,Manitoba,Uranium
2044-12-31,0.0,Manitoba,Uranium
2045-12-31,0.0,Manitoba,Uranium
2046-12-31,0.0,Manitoba,Uranium
2047-12-31,0.0,Manitoba,Uranium
2048-12-31,0.0,Manitoba,Uranium
2049-12-31,0.0,Manitoba,Uranium
2050-12-31,0.0,Manitoba,Uranium
2051-12-31,0.0,Manitoba,Uranium
2024-12-31,10.666164980083705,Manitoba,Coal & Coke
2025-12-31,11.12184942048043,Manitoba,Coal & Coke
2026-12-31,11.522593243718148,Manitoba,Coal & Coke
2027-12-31,11.888172270059586,Manitoba,Coal & Coke
2028-12-31,12.22682674534619,Manitoba,Coal & Coke
2029-12-31,12.541724988296629,Manitoba,Coal & Coke
2030-12-31,12.600909274332226,Manitoba,Coal & Coke
2031-12-31,12.6451687470451,Manitoba,Coal & Coke
2032-12-31,12.677317637056113,Manitoba,Coal & Coke
2033-12-31,12.699127924367787,Manitoba,Coal & Coke
2034-12-31,12.711965157426894,Manitoba,Coal & Coke
2035-12-31,12.716963957659901,Manitoba,Coal & Coke
2036-12-31,12.720287767238915,Manitoba,Coal & Coke
2037-12-31,12.72240690752864,Manitoba,Coal & Coke
2038-12-31,12.723670848086476,Manitoba,Coal & Coke
2039-12-31,12.724355161823333,Manitoba,Coal & Coke
2040-12-31,12.7247015523538,Manitoba,Coal & Coke
2041-12-31,12.72491631448269,Manitoba,Coal & Coke
2042-12-31,12.725051021911204,Manitoba,Coal & Coke
2043-12-31,12.725121839530766,Manitoba,Coal & Coke
2044-12-31,12.725167255178095,Manitoba,Coal & Coke
2045-12-31,12.725194966420531,Manitoba,Coal & Coke
2046-12-31,12.725208052285016,Manitoba,Coal & Coke
2047-12-31,12.725211901068688,Manitoba,Coal & Coke
2048-12-31,12.725216519609095,Manitoba,Coal & Coke
2049-12-31,12.725218059122563,Manitoba,Coal & Coke
2050-12-31,12.725218828879298,Manitoba,Coal & Coke
2051-12-31,12.725220368392765,Manitoba,Coal & Coke
2024-12-31,146.34690099418162,Manitoba,Natural Gas
2025-12-31,105.5408858525753,Manitoba,Natural Gas
2026-12-31,63.839987923204895,Manitoba,Natural Gas
2027-12-31,36.3267582963407,Manitoba,Natural Gas
2028-12-31,38.21291512802243,Manitoba,Natural Gas
2029-12-31,59.1178343115747,Manitoba,Natural Gas
2030-12-31,85.96604079037905,Manitoba,Natural Gas
2031-12-31,106.76311863303185,Manitoba,Natural Gas
2032-12-31,114.14992121934891,Manitoba,Natural Gas
2033-12-31,107.61144516289235,Manitoba,Natural Gas
2034-12-31,93.07409943431617,Manitoba,Natural Gas
2035-12-31,78.42661214530469,Manitoba,Natural Gas
2036-12-31,69.82617013901472,Manitoba,Natural Gas
2037-12-31,69.55624215900897,Manitoba,Natural Gas
2038-12-31,75.91797231435775,Manitoba,Natural Gas
2039-12-31,84.78500790983439,Manitoba,Natural Gas
2040-12-31,91.88493230968714,Manitoba,Natural Gas
2041-12-31,94.61790383338929,Manitoba,Natural Gas
2042-12-31,92.78454075008631,Manitoba,Natural Gas
2043-12-31,88.15178730398416,Manitoba,Natural Gas
2044-12-31,83.2810538867116,Manitoba,Natural Gas
2045-12-31,80.27317366570234,Manitoba,Natural Gas
2046-12-31,79.98513609439135,Manitoba,Natural Gas
2047-12-31,81.94337420076133,Manitoba,Natural Gas
2048-12-31,84.83427249073982,Manitoba,Natural Gas
2049-12-31,87.23889231324196,Manitoba,Natural Gas
2050-12-31,88.25209728091956,Manitoba,Natural Gas
2051-12-31,87.75119201421738,Manitoba,Natural Gas
2024-12-31,10.661851004362108,Manitoba,Oil
2025-12-31,3.565666550695896,Manitoba,Oil
2026-12-31,-1.465121218711138,Manitoba,Oil
2027-12-31,-3.9553699755668648,Manitoba,Oil
2028-12-31,-3.2130540400743492,Manitoba,Oil
2029-12-31,0.8426058499887585,Manitoba,Oil
2030-12-31,6.575023570358754,Manitoba,Oil
2031-12-31,12.06340968668461,Manitoba,Oil
2032-12-31,15.705689486265184,Manitoba,Oil
2033-12-31,16.378487471938136,Manitoba,Oil
2034-12-31,13.858502679467204,Manitoba,Oil
2035-12-31,9.013746957182885,Manitoba,Oil
2036-12-31,3.4753311905264854,Manitoba,Oil
2037-12-31,-0.9172417946159841,Manitoba,Oil
2038-12-31,-2.744110077619553,Manitoba,Oil
2039-12-31,-1.5016818720102312,Manitoba,Oil
2040-12-31,2.2754863480478527,Manitoba,Oil
2041-12-31,7.286539664566518,Manitoba,Oil
2042-12-31,11.92477703213692,Manitoba,Oil
2043-12-31,14.749577515125276,Manitoba,Oil
2044-12-31,14.894951600432398,Manitoba,Oil
2045-12-31,12.343620846867562,Manitoba,Oil
2046-12-31,7.957484978735448,Manitoba,Oil
2047-12-31,3.2067488104104998,Manitoba,Oil
2048-12-31,-0.33236498586833485,Manitoba,Oil
2049-12-31,-1.5302568155527116,Manitoba,Oil
2050-12-31,-0.0830629379302264,Manitoba,Oil
2051-12-31,3.4361853978037833,Manitoba,Oil
2024-12-31,2707.9843017964063,New Brunswick,Hydro / Wave / Tidal
2025-12-31,2658.3028119479864,New Brunswick,Hydro / Wave / Tidal
2026-12-31,2686.372912224233,New Brunswick,Hydro / Wave / Tidal
2027-12-31,2700.035185335949,New Brunswick,Hydro / Wave / Tidal
2028-12-31,2633.4273575437815,New Brunswick,Hydro / Wave / Tidal
2029-12-31,2638.963005751893,New Brunswick,Hydro / Wave / Tidal
2030-12-31,2629.0115329070386,New Brunswick,Hydro / Wave / Tidal
2031-12-31,2626.379406808689,New Brunswick,Hydro / Wave / Tidal
2032-12-31,2616.2836528372018,New Brunswick,Hydro / Wave / Tidal
2033-12-31,2601.9630047727746,New Brunswick,Hydro / Wave / Tidal
2034-12-31,2598.915196372047,New Brunswick,Hydro / Wave / Tidal
2035-12-31,2593.0071946128082,New Brunswick,Hydro / Wave / Tidal
2036-12-31,2587.670145982541,New Brunswick,Hydro / Wave / Tidal
2037-12-31,2581.6179560546575,New Brunswick,Hydro / Wave / Tidal
2038-12-31,2576.4039399041794,New Brunswick,Hydro / Wave / Tidal
2039-12-31,2572.8966195095513,New Brunswick,Hydro / Wave / Tidal
2040-12-31,2569.0010058509556,New Brunswick,Hydro / Wave / Tidal
2041-12-31,2565.4064856988934,New Brunswick,Hydro / Wave / Tidal
2042-12-31,2562.07296059221,New Brunswick,Hydro / Wave / Tidal
2043-12-31,2559.202756174784,New Brunswick,Hydro / Wave / Tidal
2044-12-31,2556.693171944618,New Brunswick,Hydro / Wave / Tidal
2045-12-31,2554.277901340164,New Brunswick,Hydro / Wave / Tidal
2046-12-31,2552.0918509331436,New Brunswick,Hydro / Wave / Tidal
2047-12-31,2550.1222816058994,New Brunswick,Hydro / Wave / Tidal
2048-12-31,2548.3617076581995,New Brunswick,Hydro / Wave / Tidal
2049-12-31,2546.7609685161055,New Brunswick,Hydro / Wave / Tidal
2050-12-31,2545.2881279462763,New Brunswick,Hydro / Wave / Tidal
2051-12-31,2543.958460753718,New Brunswick,Hydro / Wave / Tidal
2024-12-31,1010.7581955134867,New Brunswick,Wind
2025-12-31,1024.16988594532,New Brunswick,Wind
2026-12-31,1036.059544315934,New Brunswick,Wind
2027-12-31,1059.4334535598755,New Brunswick,Wind
2028-12-31,1057.0627737164496,New Brunswick,Wind
2029-12-31,1055.155529129505,New Brunswick,Wind
2030-12-31,1059.1842292517422,New Brunswick,Wind
2031-12-31,1062.2353091597556,New Brunswick,Wind
2032-12-31,1064.4484288841486,New Brunswick,Wind
2033-12-31,1065.1486305117605,New Brunswick,Wind
2034-12-31,1066.0331440389155,New Brunswick,Wind
2035-12-31,1067.0384339869022,New Brunswick,Wind
2036-12-31,1067.7724687486887,New Brunswick,Wind
2037-12-31,1068.3050783395765,New Brunswick,Wind
2038-12-31,1068.694749495387,New Brunswick,Wind
2039-12-31,1069.0411457121372,New Brunswick,Wind
2040-12-31,1069.3272848546503,New Brunswick,Wind
2041-12-31,1069.5484460204839,New Brunswick,Wind
2042-12-31,1069.7214802086353,New Brunswick,Wind
2043-12-31,1069.8600255817173,New Brunswick,Wind
2044-12-31,1069.972540423274,New Brunswick,Wind
2045-12-31,1070.0624342739582,New Brunswick,Wind
2046-12-31,1070.1340346276759,New Brunswick,Wind
2047-12-31,1070.1911444336174,New Brunswick,Wind
2048-12-31,1070.2365831196307,New Brunswick,Wind
2049-12-31,1070.2727767050264,New Brunswick,Wind
2050-12-31,1070.3022823452948,New Brunswick,Wind
2051-12-31,1070.32582128942,New Brunswick,Wind
2024-12-31,463.7873698472976,New Brunswick,Biomass / Geothermal
2025-12-31,458.111994087696,New Brunswick,Biomass / Geothermal
2026-12-31,465.8513716459274,New Brunswick,Biomass / Geothermal
2027-12-31,484.67223131656647,New Brunswick,Biomass / Geothermal
2028-12-31,502.10043132305145,New Brunswick,Biomass / Geothermal
2029-12-31,512.8656797409058,New Brunswick,Biomass / Geothermal
2030-12-31,518.9414204359055,New Brunswick,Biomass / Geothermal
2031-12-31,518.9447910785675,New Brunswick,Biomass / Geothermal
2032-12-31,514.4515895843506,New Brunswick,Biomass / Geothermal
2033-12-31,508.15882444381714,New Brunswick,Biomass / Geothermal
2034-12-31,502.21166253089905,New Brunswick,Biomass / Geothermal
2035-12-31,497.89611637592316,New Brunswick,Biomass / Geothermal
2036-12-31,495.91197633743286,New Brunswick,Biomass / Geothermal
2037-12-31,496.10554111003876,New Brunswick,Biomass / Geothermal
2038-12-31,497.7892894744873,New Brunswick,Biomass / Geothermal
2039-12-31,500.10806691646576,New Brunswick,Biomass / Geothermal
2040-12-31,502.29529941082,New Brunswick,Biomass / Geothermal
2041-12-31,503.82727897167206,New Brunswick,Biomass / Geothermal
2042-12-31,504.50010418891907,New Brunswick,Biomass / Geothermal
2043-12-31,504.38855838775635,New Brunswick,Biomass / Geothermal
2044-12-31,503.74508023262024,New Brunswick,Biomass / Geothermal
2045-12-31,502.8852068185806,New Brunswick,Biomass / Geothermal
2046-12-31,502.0901845693588,New Brunswick,Biomass / Geothermal
2047-12-31,501.54485952854156,New Brunswick,Biomass / Geothermal
2048-12-31,501.31659960746765,New Brunswick,Biomass / Geothermal
2049-12-31,501.3733162879944,New Brunswick,Biomass / Geothermal
2050-12-31,501.6189237833023,New Brunswick,Biomass / Geothermal
2051-12-31,501.93679785728455,New Brunswick,Biomass / Geothermal
2024-12-31,1.4172016382217407,New Brunswick,Solar
2025-12-31,1.0252741008996964,New Brunswick,Solar
2026-12-31,0.6591928705573081,New Brunswick,Solar
2027-12-31,0.3200693249702454,New Brunswick,Solar
2028-12-31,0.0522322291508317,New Brunswick,Solar
2029-12-31,-0.10630148202180863,New Brunswick,Solar
2030-12-31,-0.15027577131986616,New Brunswick,Solar
2031-12-31,-0.09630560372024774,New Brunswick,Solar
2032-12-31,0.0328860143199563,New Brunswick,Solar
2033-12-31,0.20577847212553024,New Brunswick,Solar
2034-12-31,0.38925498872995373,New Brunswick,Solar
2035-12-31,0.5544997170567513,New Brunswick,Solar
2036-12-31,0.6801143690943717,New Brunswick,Solar
2037-12-31,0.7537188425660133,New Brunswick,Solar
2038-12-31,0.7726943850517273,New Brunswick,Solar
2039-12-31,0.7430568739771842,New Brunswick,Solar
2040-12-31,0.6771587759256362,New Brunswick,Solar
2041-12-31,0.5908149853348732,New Brunswick,Solar
2042-12-31,0.5003494441509246,New Brunswick,Solar
2043-12-31,0.42002556324005125,New Brunswick,Solar
2044-12-31,0.3602243810892105,New Brunswick,Solar
2045-12-31,0.32652230858802794,New Brunswick,Solar
2046-12-31,0.3196547649800777,New Brunswick,Solar
2047-12-31,0.3362201750278473,New Brunswick,Solar
2048-12-31,0.3698838919401169,New Brunswick,Solar
2049-12-31,0.412812303006649,New Brunswick,Solar
2050-12-31,0.45708114355802537,New Brunswick,Solar
2051-12-31,0.4958645939826965,New Brunswick,Solar
2024-12-31,4917.49755859375,New Brunswick,Uranium
2025-12-31,4888.348083496094,New Brunswick,Uranium
2026-12-31,4827.278137207031,New Brunswick,Uranium
2027-12-31,4729.4378662109375,New Brunswick,Uranium
2028-12-31,4670.7354736328125,New Brunswick,Uranium
2029-12-31,4628.030700683594,New Brunswick,Uranium
2030-12-31,4597.8857421875,New Brunswick,Uranium
2031-12-31,4586.847839355469,New Brunswick,Uranium
2032-12-31,4591.471862792969,New Brunswick,Uranium
2033-12-31,4603.591003417969,New Brunswick,Uranium
